      0.00200767		      0.00006559
      0.00401535		      0.00013782
      0.00602302		      0.00021714
      0.00803069		      0.00030401
      0.01003837		      0.00039892
      0.01204604		      0.00050238
      0.01405372		      0.00061492
      0.01606139		      0.00073709
      0.01806906		      0.00086949
      0.02007674		      0.00101270
      0.02208441		      0.00116736
      0.02409208		      0.00133414
      0.02609976		      0.00151370
      0.02810743		      0.00170675
      0.03011511		      0.00191403
      0.03212278		      0.00213629
      0.03413045		      0.00237431
      0.03613813		      0.00262892
      0.03814580		      0.00290093
      0.04015347		      0.00319122
      0.04216115		      0.00350065
      0.04416882		      0.00383015
      0.04617650		      0.00418064
      0.04818417		      0.00455307
      0.05019184		      0.00494841
      0.05219952		      0.00536766
      0.05420719		      0.00581181
      0.05621486		      0.00628189
      0.05822254		      0.00677894
      0.06023021		      0.00730399
      0.06223789		      0.00785811
      0.06424556		      0.00844233
      0.06625323		      0.00905773
      0.06826091		      0.00970534
      0.07026858		      0.01038620
      0.07227625		      0.01110136
      0.07428393		      0.01185180
      0.07629160		      0.01263852
      0.07829928		      0.01346248
      0.08030695		      0.01432457
      0.08231462		      0.01522568
      0.08432230		      0.01616661
      0.08632997		      0.01714811
      0.08833764		      0.01817087
      0.09034532		      0.01923548
      0.09235299		      0.02034245
      0.09436066		      0.02149217
      0.09636834		      0.02268493
      0.09837601		      0.02392088
      0.10038369		      0.02520004
      0.10239136		      0.02652224
      0.10439903		      0.02788719
      0.10640671		      0.02929436
      0.10841438		      0.03074306
      0.11042205		      0.03223234
      0.11242973		      0.03376104
      0.11443740		      0.03532773
      0.11644508		      0.03693072
      0.11845275		      0.03856799
      0.12046042		      0.04023725
      0.12246810		      0.04193586
      0.12447577		      0.04366081
      0.12648344		      0.04540876
      0.12849112		      0.04717594
      0.13049879		      0.04895819
      0.13250647		      0.05075093
      0.13451414		      0.05254912
      0.13652181		      0.05434726
      0.13852949		      0.05613941
      0.14053716		      0.05791909
      0.14254483		      0.05967936
      0.14455251		      0.06141277
      0.14656018		      0.06311134
      0.14856786		      0.06476659
      0.15057553		      0.06636951
      0.15258320		      0.06791058
      0.15459088		      0.06937978
      0.15659855		      0.07076660
      0.15860622		      0.07206003
      0.16061390		      0.07324862
      0.16262157		      0.07432048
      0.16462925		      0.07526333
      0.16663692		      0.07606452
      0.16864459		      0.07671107
      0.17065227		      0.07718973
      0.17265994		      0.07748706
      0.17466761		      0.07758941
      0.17667529		      0.07748308
      0.17868296		      0.07715433
      0.18069063		      0.07658947
      0.18269831		      0.07577495
      0.18470598		      0.07469743
      0.18671366		      0.07334390
      0.18872133		      0.07170171
      0.19072900		      0.06975874
      0.19273668		      0.06750344
      0.19474435		      0.06492494
      0.19675202		      0.06201314
      0.19875970		      0.05875882
      0.20076737		      0.05515373
      0.20277505		      0.05119065
      0.20478272		      0.04686348
      0.20679039		      0.04216735
      0.20879807		      0.03709864
      0.21080574		      0.03165508
      0.21281341		      0.02583576
      0.21482109		      0.01964123
      0.21682876		      0.01307348
      0.21883644		      0.00613600
      0.22084411		     -0.00116623
      0.22285178		     -0.00882674
      0.22485946		     -0.01683756
      0.22686713		     -0.02518926
      0.22887480		     -0.03387100
      0.23088248		     -0.04287052
      0.23289015		     -0.05217423
      0.23489783		     -0.06176728
      0.23690550		     -0.07163361
      0.23891317		     -0.08175602
      0.24092085		     -0.09211628
      0.24292852		     -0.10269522
      0.24493619		     -0.11347278
      0.24694387		     -0.12442816
      0.24895154		     -0.13553992
      0.25095922		     -0.14678602
      0.25296689		     -0.15814400
      0.25497456		     -0.16959103
      0.25698224		     -0.18110402
      0.25898991		     -0.19265975
      0.26099758		     -0.20423490
      0.26300526		     -0.21580621
      0.26501293		     -0.22735054
      0.26702060		     -0.23884491
      0.26902828		     -0.25026665
      0.27103595		     -0.26159343
      0.27304363		     -0.27280332
      0.27505130		     -0.28387488
      0.27705897		     -0.29478718
      0.27906665		     -0.30551988
      0.28107432		     -0.31605324
      0.28308199		     -0.32636820
      0.28508967		     -0.33644636
      0.28709734		     -0.34627007
      0.28910502		     -0.35582240
      0.29111269		     -0.36508716
      0.29312036		     -0.37404896
      0.29512804		     -0.38269316
      0.29713571		     -0.39100593
      0.29914338		     -0.39897421
      0.30115106		     -0.40658573
      0.30315873		     -0.41382901
      0.30516641		     -0.42069335
      0.30717408		     -0.42716881
      0.30918175		     -0.43324622
      0.31118943		     -0.43891715
      0.31319710		     -0.44417393
      0.31520477		     -0.44900959
      0.31721245		     -0.45341789
      0.31922012		     -0.45739326
      0.32122780		     -0.46093085
      0.32323547		     -0.46402643
      0.32524314		     -0.46667644
      0.32725082		     -0.46887795
      0.32925849		     -0.47062864
      0.33126616		     -0.47192680
      0.33327384		     -0.47277127
      0.33528151		     -0.47316149
      0.33728918		     -0.47309743
      0.33929686		     -0.47257959
      0.34130453		     -0.47160901
      0.34331221		     -0.47018719
      0.34531988		     -0.46831617
      0.34732755		     -0.46599843
      0.34933523		     -0.46323691
      0.35134290		     -0.46003501
      0.35335057		     -0.45639655
      0.35535825		     -0.45232578
      0.35736592		     -0.44782735
      0.35937360		     -0.44290630
      0.36138127		     -0.43756806
      0.36338894		     -0.43181843
      0.36539662		     -0.42566357
      0.36740429		     -0.41910999
      0.36941196		     -0.41216452
      0.37141964		     -0.40483435
      0.37342731		     -0.39712695
      0.37543499		     -0.38905013
      0.37744266		     -0.38061197
      0.37945033		     -0.37182086
      0.38145801		     -0.36268543
      0.38346568		     -0.35321463
      0.38547335		     -0.34341761
      0.38748103		     -0.33330382
      0.38948870		     -0.32288291
      0.39149638		     -0.31216478
      0.39350405		     -0.30115955
      0.39551172		     -0.28987754
      0.39751940		     -0.27832927
      0.39952707		     -0.26652548
      0.40153474		     -0.25447705
      0.40354242		     -0.24219508
      0.40555009		     -0.22969079
      0.40755777		     -0.21697560
      0.40956544		     -0.20406104
      0.41157311		     -0.19095879
      0.41358079		     -0.17768067
      0.41558846		     -0.16423861
      0.41759613		     -0.15064463
      0.41960381		     -0.13691088
      0.42161148		     -0.12304959
      0.42361915		     -0.10907306
      0.42562683		     -0.09499367
      0.42763450		     -0.08082387
      0.42964218		     -0.06657614
      0.43164985		     -0.05226302
      0.43365752		     -0.03789708
      0.43566520		     -0.02349091
      0.43767287		     -0.00905518
      0.43968054		      0.00538945
      0.44168822		      0.01983080
      0.44369589		      0.03425672
      0.44570357		      0.04865505
      0.44771124		      0.06301366
      0.44971891		      0.07732042
      0.45172659		      0.09156327
      0.45373426		      0.10573019
      0.45574193		      0.11980921
      0.45774961		      0.13378844
      0.45975728		      0.14765605
      0.46176496		      0.16140032
      0.46377263		      0.17500963
      0.46578030		      0.18847244
      0.46778798		      0.20177737
      0.46979565		      0.21491313
      0.47180332		      0.22786860
      0.47381100		      0.24063277
      0.47581867		      0.25319483
      0.47782635		      0.26554410
      0.47983402		      0.27767011
      0.48184169		      0.28956253
      0.48384937		      0.30121126
      0.48585704		      0.31260638
      0.48786471		      0.32373820
      0.48987239		      0.33459723
      0.49188006		      0.34517422
      0.49388774		      0.35546014
      0.49589541		      0.36544621
      0.49790308		      0.37512391
      0.49991076		      0.38448495
      0.50191843		      0.39352135
      0.50392610		      0.40222535
      0.50593378		      0.41058950
      0.50794145		      0.41860662
      0.50994912		      0.42626984
      0.51195680		      0.43357256
      0.51396447		      0.44050851
      0.51597215		      0.44707171
      0.51797982		      0.45325649
      0.51998749		      0.45905752
      0.52199517		      0.46446976
      0.52400284		      0.46948854
      0.52601051		      0.47410949
      0.52801819		      0.47832858
      0.53002586		      0.48214213
      0.53203354		      0.48554679
      0.53404121		      0.48853957
      0.53604888		      0.49111782
      0.53805656		      0.49327924
      0.54006423		      0.49502188
      0.54207190		      0.49634415
      0.54407958		      0.49724483
      0.54608725		      0.49772303
      0.54809493		      0.49777824
      0.55010260		      0.49741029
      0.55211027		      0.49661939
      0.55411795		      0.49540611
      0.55612562		      0.49377136
      0.55813329		      0.49171643
      0.56014097		      0.48924294
      0.56214864		      0.48635290
      0.56415632		      0.48304866
      0.56616399		      0.47933293
      0.56817166		      0.47520875
      0.57017934		      0.47067953
      0.57218701		      0.46574903
      0.57419468		      0.46042133
      0.57620236		      0.45470088
      0.57821003		      0.44859245
      0.58021771		      0.44210114
      0.58222538		      0.43523239
      0.58423305		      0.42799195
      0.58624073		      0.42038589
      0.58824840		      0.41242062
      0.59025607		      0.40410284
      0.59226375		      0.39543954
      0.59427142		      0.38643803
      0.59627909		      0.37710590
      0.59828677		      0.36745104
      0.60029444		      0.35748161
      0.60230212		      0.34720603
      0.60430979		      0.33663300
      0.60631746		      0.32577148
      0.60832514		      0.31463067
      0.61033281		      0.30322002
      0.61234048		      0.29154921
      0.61434816		      0.27962815
      0.61635583		      0.26746697
      0.61836351		      0.25507600
      0.62037118		      0.24246579
      0.62237885		      0.22964706
      0.62438653		      0.21663072
      0.62639420		      0.20342787
      0.62840187		      0.19004976
      0.63040955		      0.17650779
      0.63241722		      0.16281351
      0.63442490		      0.14897862
      0.63643257		      0.13501492
      0.63844024		      0.12093435
      0.64044792		      0.10674893
      0.64245559		      0.09247081
      0.64446326		      0.07811218
      0.64647094		      0.06368534
      0.64847861		      0.04920264
      0.65048629		      0.03467649
      0.65249396		      0.02011933
      0.65450163		      0.00554364
      0.65650931		     -0.00903807
      0.65851698		     -0.02361329
      0.66052465		     -0.03816951
      0.66253233		     -0.05269424
      0.66454000		     -0.06717498
      0.66654768		     -0.08159930
      0.66855535		     -0.09595479
      0.67056302		     -0.11022910
      0.67257070		     -0.12440995
      0.67457837		     -0.13848512
      0.67658604		     -0.15244248
      0.67859372		     -0.16627002
      0.68060139		     -0.17995580
      0.68260906		     -0.19348802
      0.68461674		     -0.20685501
      0.68662441		     -0.22004521
      0.68863209		     -0.23304724
      0.69063976		     -0.24584985
      0.69264743		     -0.25844198
      0.69465511		     -0.27081272
      0.69666278		     -0.28295138
      0.69867045		     -0.29484744
      0.70067813		     -0.30649058
      0.70268580		     -0.31787072
      0.70469348		     -0.32897797
      0.70670115		     -0.33980270
      0.70870882		     -0.35033551
      0.71071650		     -0.36056723
      0.71272417		     -0.37048896
      0.71473184		     -0.38009208
      0.71673952		     -0.38936820
      0.71874719		     -0.39830926
      0.72075487		     -0.40690744
      0.72276254		     -0.41515524
      0.72477021		     -0.42304544
      0.72677789		     -0.43057114
      0.72878556		     -0.43772576
      0.73079323		     -0.44450300
      0.73280091		     -0.45089693
      0.73480858		     -0.45690192
      0.73681626		     -0.46251268
      0.73882393		     -0.46772426
      0.74083160		     -0.47253205
      0.74283928		     -0.47693179
      0.74484695		     -0.48091957
      0.74685462		     -0.48449183
      0.74886230		     -0.48764538
      0.75086997		     -0.49037737
      0.75287764		     -0.49268535
      0.75488532		     -0.49456719
      0.75689299		     -0.49602116
      0.75890067		     -0.49704589
      0.76090834		     -0.49764038
      0.76291601		     -0.49780400
      0.76492369		     -0.49753650
      0.76693136		     -0.49683800
      0.76893903		     -0.49570900
      0.77094671		     -0.49415035
      0.77295438		     -0.49216331
      0.77496206		     -0.48974947
      0.77696973		     -0.48691082
      0.77897740		     -0.48364972
      0.78098508		     -0.47996887
      0.78299275		     -0.47587137
      0.78500042		     -0.47136067
      0.78700810		     -0.46644056
      0.78901577		     -0.46111521
      0.79102345		     -0.45538915
      0.79303112		     -0.44926723
      0.79503879		     -0.44275467
      0.79704647		     -0.43585703
      0.79905414		     -0.42858020
      0.80106181		     -0.42093039
      0.80306949		     -0.41291417
      0.80507716		     -0.40453839
      0.80708484		     -0.39581026
      0.80909251		     -0.38673727
      0.81110018		     -0.37732721
      0.81310786		     -0.36758819
      0.81511553		     -0.35752858
      0.81712320		     -0.34715707
      0.81913088		     -0.33648258
      0.82113855		     -0.32551434
      0.82314623		     -0.31426182
      0.82515390		     -0.30273473
      0.82716157		     -0.29094305
      0.82916925		     -0.27889697
      0.83117692		     -0.26660692
      0.83318459		     -0.25408355
      0.83519227		     -0.24133770
      0.83719994		     -0.22838043
      0.83920761		     -0.21522298
      0.84121529		     -0.20187677
      0.84322296		     -0.18835338
      0.84523064		     -0.17466456
      0.84723831		     -0.16082221
      0.84924598		     -0.14683837
      0.85125366		     -0.13272520
      0.85326133		     -0.11849498
      0.85526900		     -0.10416011
      0.85727668		     -0.08973307
      0.85928435		     -0.07522644
      0.86129203		     -0.06065286
      0.86329970		     -0.04602504
      0.86530737		     -0.03135576
      0.86731505		     -0.01665782
      0.86932272		     -0.00194405
      0.87133039		      0.01277269
      0.87333807		      0.02747335
      0.87534574		      0.04214417
      0.87735342		      0.05677179
      0.87936109		      0.07134286
      0.88136876		      0.08584403
      0.88337644		      0.10026201
      0.88538411		      0.11458351
      0.88739178		      0.12879531
      0.88939946		      0.14288425
      0.89140713		      0.15683724
      0.89341481		      0.17064124
      0.89542248		      0.18428335
      0.89743015		      0.19775075
      0.89943783		      0.21103071
      0.90144550		      0.22411067
      0.90345317		      0.23697818
      0.90546085		      0.24962092
      0.90746852		      0.26202676
      0.90947620		      0.27418372
      0.91148387		      0.28607999
      0.91349154		      0.29770396
      0.91549922		      0.30904422
      0.91750689		      0.32008958
