4.01534744e-18	   -1.11725700
6.02302116e-18	   -1.11726602
8.03069488e-18	   -1.11729228
1.00383686e-17	   -1.11732114
1.20460423e-17	   -1.11737724
1.40537160e-17	   -1.11743879
1.60613898e-17	   -1.11753863
1.80690635e-17	   -1.11764795
2.00767372e-17	   -1.11780779
2.20844109e-17	   -1.11798247
2.40920846e-17	   -1.11822119
2.60997584e-17	   -1.11848157
2.81074321e-17	   -1.11882093
3.01151058e-17	   -1.11919043
3.21227795e-17	   -1.11965538
3.41304532e-17	   -1.12016074
3.61381270e-17	   -1.12077976
3.81458007e-17	   -1.12145140
4.01534744e-17	   -1.12225675
4.21611481e-17	   -1.12312910
4.41688218e-17	   -1.12415724
4.61764956e-17	   -1.12526909
4.81841693e-17	   -1.12656099
5.01918430e-17	   -1.12795582
5.21995167e-17	   -1.12955733
5.42071904e-17	   -1.13128371
5.62148642e-17	   -1.13324595
5.82225379e-17	   -1.13535790
6.02302116e-17	   -1.13773758
6.22378853e-17	   -1.14029492
6.42455590e-17	   -1.14315476
6.62532328e-17	   -1.14622349
6.82609065e-17	   -1.14963254
7.02685802e-17	   -1.15328516
7.22762539e-17	   -1.15731912
7.42839276e-17	   -1.16163495
7.62916014e-17	   -1.16637647
7.82992751e-17	   -1.17144191
8.03069488e-17	   -1.17698084
8.23146225e-17	   -1.18288959
8.43222962e-17	   -1.18932314
8.63299700e-17	   -1.19617634
8.83376437e-17	   -1.20360920
9.03453174e-17	   -1.21151547
9.23529911e-17	   -1.22005977
9.43606648e-17	   -1.22913515
9.63683386e-17	   -1.23891035
9.83760123e-17	   -1.24927805
1.00383686e-16	   -1.26041063
1.02391360e-16	   -1.27220068
1.04399033e-16	   -1.28482364
1.06406707e-16	   -1.29817230
1.08414381e-16	   -1.31242447
1.10422055e-16	   -1.32747334
1.12429728e-16	   -1.34349837
1.14437402e-16	   -1.36039332
1.16445076e-16	   -1.37833845
1.18452749e-16	   -1.39722814
1.20460423e-16	   -1.41724257
1.22468097e-16	   -1.43827669
1.24475771e-16	   -1.46050955
1.26483444e-16	   -1.48383661
1.28491118e-16	   -1.50843463
1.30498792e-16	   -1.53419934
1.32506466e-16	   -1.56130397
1.34514139e-16	   -1.58964419
1.36521813e-16	   -1.61938834
1.38529487e-16	   -1.65043159
1.40537160e-16	   -1.68293591
1.42544834e-16	   -1.71679543
1.44552508e-16	   -1.75216417
1.46560182e-16	   -1.78893458
1.48567855e-16	   -1.82725109
1.50575529e-16	   -1.86700376
1.52583203e-16	   -1.90832568
1.54590876e-16	   -1.95110379
1.56598550e-16	   -1.99545815
1.58606224e-16	   -2.04127172
1.60613898e-16	   -2.08864987
1.62621571e-16	   -2.13747078
1.64629245e-16	   -2.18782360
1.66636919e-16	   -2.23958091
1.68644592e-16	   -2.29281421
1.70652266e-16	   -2.34738984
1.72659940e-16	   -2.40336043
1.74667614e-16	   -2.46058547
1.76675287e-16	   -2.51909781
1.78682961e-16	   -2.57874964
1.80690635e-16	   -2.63955337
1.82698309e-16	   -2.70135360
1.84705982e-16	   -2.76414202
1.86713656e-16	   -2.82775545
1.88721330e-16	   -2.89216486
1.90729003e-16	   -2.95719926
1.92736677e-16	   -3.02280916
1.94744351e-16	   -3.08881576
1.96752025e-16	   -3.15514967
1.98759698e-16	   -3.22162421
2.00767372e-16	   -3.28815073
2.02775046e-16	   -3.35453454
2.04782719e-16	   -3.42066844
2.06790393e-16	   -3.48634935
2.08798067e-16	   -3.55145214
2.10805741e-16	   -3.61576468
2.12813414e-16	   -3.67914438
2.14821088e-16	   -3.74136906
2.16828762e-16	   -3.80227895
2.18836435e-16	   -3.86164044
2.20844109e-16	   -3.91927663
2.22851783e-16	   -3.97494089
2.24859457e-16	   -4.02843910
2.26867130e-16	   -4.07950986
2.28874804e-16	   -4.12794185
2.30882478e-16	   -4.17345730
2.32890152e-16	   -4.21582803
2.34897825e-16	   -4.25475886
2.36905499e-16	   -4.29000582
2.38913173e-16	   -4.32125634
2.40920846e-16	   -4.34825293
2.42928520e-16	   -4.37066730
2.44936194e-16	   -4.38823254
2.46943868e-16	   -4.40060865
2.48951541e-16	   -4.40752583
2.50959215e-16	   -4.40863935
2.52966889e-16	   -4.40368606
2.54974562e-16	   -4.39232718
2.56982236e-16	   -4.37431926
2.58989910e-16	   -4.34934422
2.60997584e-16	   -4.31719510
2.63005257e-16	   -4.27759357
2.65012931e-16	   -4.23038956
2.67020605e-16	   -4.17536752
2.69028278e-16	   -4.11245773
2.71035952e-16	   -4.04153356
2.73043626e-16	   -3.96263084
2.75051300e-16	   -3.87573957
2.77058973e-16	   -3.78102622
2.79066647e-16	   -3.67862432
2.81074321e-16	   -3.56885348
2.83081995e-16	   -3.45201383
2.85089668e-16	   -3.32859493
2.87097342e-16	   -3.19907933
2.89105016e-16	   -3.06413441
2.91112689e-16	   -2.92443013
2.93120363e-16	   -2.78080755
2.95128037e-16	   -2.63411504
2.97135711e-16	   -2.48534883
2.99143384e-16	   -2.33551053
3.01151058e-16	   -2.18571753
3.03158732e-16	   -2.03708274
3.05166405e-16	   -1.89079572
3.07174079e-16	   -1.74802343
3.09181753e-16	   -1.60996610
3.11189427e-16	   -1.47777575
3.13197100e-16	   -1.35259373
3.15204774e-16	   -1.23548203
3.17212448e-16	   -1.12745149
3.19220121e-16	   -1.02940005
3.21227795e-16	   -0.94214128
3.23235469e-16	   -0.86634377
3.25243143e-16	   -0.80256891
3.27250816e-16	   -0.75120657
3.29258490e-16	   -0.71252889
3.31266164e-16	   -0.68661923
3.33273838e-16	   -0.67344532
