      0.00401535	    2.00000000	    2.00000000	    0.00000000	    0.00000000	    0.00000000	    0.00000000		4.0000
      0.00602302	    2.00000000	    2.00000000	    0.00000000	    0.00000000	    0.00000000	    0.00000000		4.0000
      0.00803069	    2.00000000	    2.00000000	    0.00000000	    0.00000000	    0.00000000	    0.00000000		4.0000
      0.01003837	    2.00000000	    2.00000000	    0.00000000	    0.00000000	    0.00000000	    0.00000000		4.0000
      0.01204604	    2.00000000	    2.00000000	    0.00000000	    0.00000000	    0.00000000	    0.00000000		4.0000
      0.01405372	    2.00000000	    2.00000000	    0.00000000	    0.00000000	    0.00000000	    0.00000000		4.0000
      0.01606139	    2.00000000	    2.00000000	    0.00000000	    0.00000000	    0.00000000	    0.00000000		4.0000
      0.01806906	    2.00000000	    2.00000000	    0.00000000	    0.00000000	    0.00000000	    0.00000000		4.0000
      0.02007674	    2.00000000	    2.00000000	    0.00000000	    0.00000000	    0.00000000	    0.00000000		4.0000
      0.02208441	    2.00000000	    2.00000000	    0.00000000	    0.00000000	    0.00000000	    0.00000000		4.0000
      0.02409208	    2.00000000	    2.00000000	    0.00000000	    0.00000000	    0.00000000	    0.00000000		4.0000
      0.02609976	    2.00000000	    2.00000000	    0.00000000	    0.00000000	    0.00000000	    0.00000000		4.0000
      0.02810743	    2.00000000	    2.00000000	    0.00000000	    0.00000000	    0.00000000	    0.00000000		4.0000
      0.03011511	    2.00000000	    2.00000000	    0.00000000	    0.00000000	    0.00000000	    0.00000000		4.0000
      0.03212278	    2.00000000	    2.00000000	    0.00000000	    0.00000000	    0.00000000	    0.00000000		4.0000
      0.03413045	    2.00000000	    2.00000000	    0.00000000	    0.00000000	    0.00000000	    0.00000000		4.0000
      0.03613813	    2.00000000	    2.00000000	    0.00000000	    0.00000000	    0.00000000	    0.00000000		4.0000
      0.03814580	    2.00000000	    2.00000000	    0.00000000	    0.00000000	    0.00000000	    0.00000000		4.0000
      0.04015347	    2.00000000	    2.00000000	    0.00000000	    0.00000000	    0.00000000	    0.00000000		4.0000
      0.04216115	    2.00000000	    2.00000000	    0.00000000	    0.00000000	    0.00000000	    0.00000000		4.0000
      0.04416882	    2.00000000	    2.00000000	    0.00000000	    0.00000000	    0.00000000	    0.00000000		4.0000
      0.04617650	    2.00000000	    2.00000000	    0.00000000	    0.00000000	    0.00000000	    0.00000000		4.0000
      0.04818417	    2.00000000	    2.00000000	    0.00000000	    0.00000000	    0.00000000	    0.00000000		4.0000
      0.05019184	    2.00000000	    2.00000000	    0.00000000	    0.00000000	    0.00000000	    0.00000000		4.0000
      0.05219952	    2.00000000	    2.00000000	    0.00000000	    0.00000000	    0.00000000	    0.00000000		4.0000
      0.05420719	    2.00000000	    2.00000000	    0.00000000	    0.00000000	    0.00000000	    0.00000000		4.0000
      0.05621486	    2.00000000	    2.00000000	    0.00000000	    0.00000000	    0.00000000	    0.00000000		4.0000
      0.05822254	    2.00000000	    2.00000000	    0.00000000	    0.00000000	    0.00000000	    0.00000000		4.0000
      0.06023021	    2.00000000	    2.00000000	    0.00000000	    0.00000000	    0.00000000	    0.00000000		4.0000
      0.06223789	    2.00000000	    2.00000000	    0.00000000	    0.00000000	    0.00000000	    0.00000000		4.0000
      0.06424556	    2.00000000	    2.00000000	    0.00000000	    0.00000000	    0.00000000	    0.00000000		4.0000
      0.06625323	    2.00000000	    2.00000000	    0.00000000	    0.00000000	    0.00000000	    0.00000000		4.0000
      0.06826091	    2.00000000	    2.00000000	    0.00000000	    0.00000000	    0.00000000	    0.00000000		4.0000
      0.07026858	    2.00000000	    2.00000000	    0.00000000	    0.00000000	    0.00000000	    0.00000000		4.0000
      0.07227625	    2.00000000	    2.00000000	    0.00000000	    0.00000000	    0.00000000	    0.00000000		4.0000
      0.07428393	    2.00000000	    2.00000000	    0.00000000	    0.00000000	    0.00000000	    0.00000000		4.0000
      0.07629160	    2.00000000	    2.00000000	    0.00000000	    0.00000000	    0.00000000	    0.00000000		4.0000
      0.07829928	    2.00000000	    2.00000000	    0.00000000	    0.00000000	    0.00000000	    0.00000000		4.0000
      0.08030695	    2.00000000	    2.00000000	    0.00000000	    0.00000000	    0.00000000	    0.00000000		4.0000
      0.08231462	    2.00000000	    2.00000000	    0.00000000	    0.00000000	    0.00000000	    0.00000000		4.0000
      0.08432230	    2.00000000	    2.00000000	    0.00000000	    0.00000000	    0.00000000	    0.00000000		4.0000
      0.08632997	    2.00000000	    2.00000000	    0.00000000	    0.00000000	    0.00000000	    0.00000000		4.0000
      0.08833764	    2.00000000	    2.00000000	    0.00000000	    0.00000000	    0.00000000	    0.00000000		4.0000
      0.09034532	    2.00000000	    2.00000000	    0.00000000	    0.00000000	    0.00000000	    0.00000000		4.0000
      0.09235299	    2.00000000	    2.00000000	    0.00000000	    0.00000000	    0.00000000	    0.00000000		4.0000
      0.09436066	    2.00000000	    2.00000000	    0.00000000	    0.00000000	    0.00000000	    0.00000000		4.0000
      0.09636834	    2.00000000	    2.00000000	    0.00000000	    0.00000000	    0.00000000	    0.00000000		4.0000
      0.09837601	    2.00000000	    2.00000000	    0.00000000	    0.00000000	    0.00000000	    0.00000000		4.0000
      0.10038369	    2.00000000	    2.00000000	    0.00000000	    0.00000000	    0.00000000	    0.00000000		4.0000
      0.10239136	    2.00000000	    2.00000000	    0.00000000	    0.00000000	    0.00000000	    0.00000000		4.0000
      0.10439903	    2.00000000	    2.00000000	    0.00000000	    0.00000000	    0.00000000	    0.00000000		4.0000
      0.10640671	    2.00000000	    2.00000000	    0.00000000	    0.00000000	    0.00000000	    0.00000000		4.0000
      0.10841438	    2.00000000	    2.00000000	    0.00000000	    0.00000000	    0.00000000	    0.00000000		4.0000
      0.11042205	    2.00000000	    2.00000000	    0.00000000	    0.00000000	    0.00000000	    0.00000000		4.0000
      0.11242973	    2.00000000	    2.00000000	    0.00000000	    0.00000000	    0.00000000	    0.00000000		4.0000
      0.11443740	    2.00000000	    2.00000000	    0.00000000	    0.00000000	    0.00000000	    0.00000000		4.0000
      0.11644508	    2.00000000	    1.99999999	    0.00000000	    0.00000000	    0.00000000	    0.00000000		4.0000
      0.11845275	    2.00000000	    1.99999999	    0.00000000	    0.00000000	    0.00000000	    0.00000000		4.0000
      0.12046042	    2.00000000	    1.99999999	    0.00000000	    0.00000000	    0.00000000	    0.00000000		4.0000
      0.12246810	    2.00000000	    1.99999999	    0.00000000	    0.00000001	    0.00000000	    0.00000000		4.0000
      0.12447577	    2.00000000	    1.99999999	    0.00000000	    0.00000001	    0.00000000	    0.00000000		4.0000
      0.12648344	    2.00000000	    1.99999999	    0.00000000	    0.00000001	    0.00000000	    0.00000000		4.0000
      0.12849112	    2.00000000	    1.99999999	    0.00000000	    0.00000001	    0.00000000	    0.00000000		4.0000
      0.13049879	    2.00000000	    1.99999999	    0.00000000	    0.00000001	    0.00000001	    0.00000000		4.0000
      0.13250647	    2.00000000	    1.99999998	    0.00000000	    0.00000001	    0.00000001	    0.00000000		4.0000
      0.13451414	    2.00000000	    1.99999998	    0.00000000	    0.00000001	    0.00000001	    0.00000000		4.0000
      0.13652181	    2.00000000	    1.99999998	    0.00000000	    0.00000001	    0.00000001	    0.00000000		4.0000
      0.13852949	    2.00000000	    1.99999998	    0.00000000	    0.00000002	    0.00000001	    0.00000000		4.0000
      0.14053716	    2.00000000	    1.99999997	    0.00000000	    0.00000002	    0.00000001	    0.00000000		4.0000
      0.14254483	    2.00000000	    1.99999997	    0.00000000	    0.00000002	    0.00000001	    0.00000000		4.0000
      0.14455251	    2.00000000	    1.99999996	    0.00000000	    0.00000002	    0.00000001	    0.00000000		4.0000
      0.14656018	    2.00000000	    1.99999996	    0.00000000	    0.00000003	    0.00000002	    0.00000000		4.0000
      0.14856786	    2.00000000	    1.99999995	    0.00000000	    0.00000003	    0.00000002	    0.00000000		4.0000
      0.15057553	    2.00000000	    1.99999995	    0.00000000	    0.00000003	    0.00000002	    0.00000000		4.0000
      0.15258320	    2.00000000	    1.99999994	    0.00000000	    0.00000004	    0.00000002	    0.00000000		4.0000
      0.15459088	    2.00000000	    1.99999993	    0.00000000	    0.00000004	    0.00000003	    0.00000000		4.0000
      0.15659855	    2.00000000	    1.99999992	    0.00000000	    0.00000005	    0.00000003	    0.00000000		4.0000
      0.15860622	    2.00000000	    1.99999991	    0.00000000	    0.00000005	    0.00000003	    0.00000000		4.0000
      0.16061390	    2.00000000	    1.99999990	    0.00000000	    0.00000006	    0.00000004	    0.00000000		4.0000
      0.16262157	    2.00000000	    1.99999989	    0.00000000	    0.00000007	    0.00000004	    0.00000000		4.0000
      0.16462925	    2.00000000	    1.99999988	    0.00000000	    0.00000008	    0.00000005	    0.00000000		4.0000
      0.16663692	    2.00000000	    1.99999986	    0.00000000	    0.00000009	    0.00000005	    0.00000000		4.0000
      0.16864459	    2.00000000	    1.99999984	    0.00000000	    0.00000010	    0.00000006	    0.00000000		4.0000
      0.17065227	    2.00000000	    1.99999982	    0.00000000	    0.00000011	    0.00000007	    0.00000000		4.0000
      0.17265994	    2.00000000	    1.99999980	    0.00000000	    0.00000013	    0.00000008	    0.00000000		4.0000
      0.17466761	    2.00000000	    1.99999977	    0.00000000	    0.00000014	    0.00000009	    0.00000000		4.0000
      0.17667529	    2.00000000	    1.99999974	    0.00000000	    0.00000016	    0.00000010	    0.00000000		4.0000
      0.17868296	    2.00000000	    1.99999971	    0.00000000	    0.00000018	    0.00000011	    0.00000000		4.0000
      0.18069063	    1.99999999	    1.99999968	    0.00000000	    0.00000020	    0.00000013	    0.00000000		4.0000
      0.18269831	    1.99999999	    1.99999963	    0.00000000	    0.00000023	    0.00000014	    0.00000000		4.0000
      0.18470598	    1.99999999	    1.99999959	    0.00000000	    0.00000026	    0.00000016	    0.00000000		4.0000
      0.18671366	    1.99999999	    1.99999954	    0.00000000	    0.00000029	    0.00000018	    0.00000000		4.0000
      0.18872133	    1.99999999	    1.99999948	    0.00000000	    0.00000032	    0.00000020	    0.00000000		4.0000
      0.19072900	    1.99999999	    1.99999942	    0.00000000	    0.00000036	    0.00000023	    0.00000000		4.0000
      0.19273668	    1.99999999	    1.99999935	    0.00000000	    0.00000041	    0.00000026	    0.00000000		4.0000
      0.19474435	    1.99999999	    1.99999927	    0.00000000	    0.00000046	    0.00000029	    0.00000000		4.0000
      0.19675202	    1.99999999	    1.99999918	    0.00000000	    0.00000051	    0.00000032	    0.00000000		4.0000
      0.19875970	    1.99999999	    1.99999908	    0.00000000	    0.00000057	    0.00000036	    0.00000000		4.0000
      0.20076737	    1.99999998	    1.99999897	    0.00000000	    0.00000064	    0.00000040	    0.00000000		4.0000
      0.20277505	    1.99999998	    1.99999885	    0.00000000	    0.00000072	    0.00000045	    0.00000000		4.0000
      0.20478272	    1.99999998	    1.99999871	    0.00000000	    0.00000081	    0.00000050	    0.00000000		4.0000
      0.20679039	    1.99999998	    1.99999856	    0.00000000	    0.00000090	    0.00000056	    0.00000000		4.0000
      0.20879807	    1.99999998	    1.99999839	    0.00000000	    0.00000101	    0.00000063	    0.00000000		4.0000
