      0.00401535	    1.99999991	    1.99999845	    0.00000044	    0.00000000	    0.00000000	    0.00000121		4.0000
      0.00602302	    1.99999963	    1.99999380	    0.00000175	    0.00000000	    0.00000000	    0.00000482		4.0000
      0.00803069	    1.99999916	    1.99998605	    0.00000393	    0.00000000	    0.00000000	    0.00001085		4.0000
      0.01003837	    1.99999815	    1.99996867	    0.00000882	    0.00000000	    0.00000000	    0.00002436		4.0000
      0.01204604	    1.99999669	    1.99994430	    0.00001568	    0.00000000	    0.00000000	    0.00004332		4.0000
      0.01405372	    1.99999424	    1.99990116	    0.00002780	    0.00000000	    0.00000000	    0.00007680		4.0000
      0.01606139	    1.99999097	    1.99984561	    0.00004343	    0.00000000	    0.00000000	    0.00012000		4.0000
      0.01806906	    1.99998619	    1.99975924	    0.00006763	    0.00000000	    0.00000000	    0.00018695		4.0000
      0.02007674	    1.99998008	    1.99965352	    0.00009732	    0.00000000	    0.00000000	    0.00026908		4.0000
      0.02208441	    1.99997196	    1.99950217	    0.00013962	    0.00000000	    0.00000000	    0.00038625		4.0000
      0.02409208	    1.99996188	    1.99932304	    0.00018978	    0.00000000	    0.00000000	    0.00052530		4.0000
      0.02609976	    1.99994933	    1.99908083	    0.00025725	    0.00000000	    0.00000000	    0.00071258		4.0000
      0.02810743	    1.99993407	    1.99880098	    0.00033535	    0.00000000	    0.00000000	    0.00092960		4.0000
      0.03011511	    1.99991599	    1.99843816	    0.00043600	    0.00000000	    0.00000000	    0.00120985		4.0000
      0.03212278	    1.99989436	    1.99802645	    0.00055037	    0.00000000	    0.00000000	    0.00152882		4.0000
      0.03413045	    1.99986969	    1.99750968	    0.00069297	    0.00000000	    0.00000000	    0.00192766		4.0000
      0.03613813	    1.99984056	    1.99693146	    0.00085269	    0.00000000	    0.00000000	    0.00237529		4.0000
      0.03814580	    1.99980833	    1.99622411	    0.00104659	    0.00000000	    0.00000000	    0.00292096		4.0000
      0.04015347	    1.99977075	    1.99544158	    0.00126121	    0.00000000	    0.00000000	    0.00352646		4.0000
      0.04216115	    1.99973012	    1.99450418	    0.00151609	    0.00000000	    0.00000000	    0.00424961		4.0000
      0.04416882	    1.99968332	    1.99347679	    0.00179538	    0.00000000	    0.00000000	    0.00504451		4.0000
      0.04617650	    1.99963365	    1.99226743	    0.00212092	    0.00000000	    0.00000000	    0.00597800		4.0000
      0.04818417	    1.99957711	    1.99095238	    0.00247457	    0.00000000	    0.00000000	    0.00699594		4.0000
      0.05019184	    1.99951796	    1.98942731	    0.00288007	    0.00000000	    0.00000000	    0.00817466		4.0000
      0.05219952	    1.99945143	    1.98778010	    0.00331726	    0.00000000	    0.00000000	    0.00945121		4.0000
      0.05420719	    1.99938264	    1.98589425	    0.00381123	    0.00000000	    0.00000000	    0.01091188		4.0000
      0.05621486	    1.99930614	    1.98386930	    0.00434023	    0.00000000	    0.00000000	    0.01248434		4.0000
      0.05822254	    1.99922777	    1.98157703	    0.00492988	    0.00000000	    0.00000000	    0.01426532		4.0000
      0.06023021	    1.99914161	    1.97912836	    0.00555749	    0.00000000	    0.00000000	    0.01617253		4.0000
      0.06223789	    1.99905402	    1.97638414	    0.00624821	    0.00000000	    0.00000000	    0.01831363		4.0000
      0.06424556	    1.99895877	    1.97346617	    0.00697929	    0.00000000	    0.00000000	    0.02059578		4.0000
      0.06625323	    1.99886255	    1.97022537	    0.00777403	    0.00000000	    0.00000000	    0.02313804		4.0000
      0.06826091	    1.99875900	    1.96679371	    0.00861086	    0.00000000	    0.00000000	    0.02583642		4.0000
      0.07026858	    1.99865498	    1.96301352	    0.00950962	    0.00000000	    0.00000000	    0.02882188		4.0000
      0.07227625	    1.99854413	    1.95902589	    0.01045133	    0.00000000	    0.00000000	    0.03197865		4.0000
      0.07428393	    1.99843333	    1.95466612	    0.01145053	    0.00000000	    0.00000000	    0.03545001		4.0000
      0.07629160	    1.99831634	    1.95008327	    0.01249253	    0.00000000	    0.00000000	    0.03910787		4.0000
      0.07829928	    1.99819994	    1.94510734	    0.01358452	    0.00000000	    0.00000000	    0.04310819		4.0000
      0.08030695	    1.99807807	    1.93989403	    0.01471797	    0.00000000	    0.00000000	    0.04730994		4.0000
      0.08231462	    1.99795737	    1.93426989	    0.01589060	    0.00000000	    0.00000000	    0.05188214		4.0000
      0.08432230	    1.99783196	    1.92839587	    0.01710199	    0.00000000	    0.00000000	    0.05667017		4.0000
      0.08632997	    1.99770831	    1.92209690	    0.01833833	    0.00000000	    0.00000000	    0.06185645		4.0000
      0.08833764	    1.99758074	    1.91553794	    0.01960922	    0.00000000	    0.00000000	    0.06727209		4.0000
      0.09034532	    1.99745553	    1.90854386	    0.02088743	    0.00000000	    0.00000000	    0.07311317		4.0000
      0.09235299	    1.99732718	    1.90128264	    0.02219432	    0.00000000	    0.00000000	    0.07919585		4.0000
      0.09436066	    1.99720174	    1.89358038	    0.02348781	    0.00000000	    0.00000000	    0.08573007		4.0000
      0.09636834	    1.99707397	    1.88560740	    0.02480231	    0.00000000	    0.00000000	    0.09251632		4.0000
      0.09837601	    1.99694962	    1.87719182	    0.02608009	    0.00000000	    0.00000000	    0.09977846		4.0000
      0.10038369	    1.99682373	    1.86850620	    0.02736934	    0.00000000	    0.00000000	    0.10730073		4.0000
      0.10239136	    1.99670168	    1.85938082	    0.02859674	    0.00000000	    0.00000000	    0.11532075		4.0000
      0.10439903	    1.99657893	    1.84999091	    0.02982415	    0.00000000	    0.00000000	    0.12360601		4.0000
      0.10640671	    1.99646033	    1.84016842	    0.03096376	    0.00000000	    0.00000000	    0.13240747		4.0000
      0.10841438	    1.99634188	    1.83009232	    0.03209011	    0.00000000	    0.00000000	    0.14147569		4.0000
      0.11042205	    1.99622780	    1.81959499	    0.03310315	    0.00000000	    0.00000000	    0.15107406		4.0000
      0.11242973	    1.99611475	    1.80886079	    0.03408797	    0.00000000	    0.00000000	    0.16093649		4.0000
      0.11443740	    1.99600615	    1.79772075	    0.03493580	    0.00000000	    0.00000000	    0.17133730		4.0000
      0.11644508	    1.99589953	    1.78636661	    0.03573914	    0.00000000	    0.00000000	    0.18199472		4.0000
      0.11845275	    1.99579732	    1.77462585	    0.03638512	    0.00000000	    0.00000000	    0.19319170		4.0000
      0.12046042	    1.99569806	    1.76269983	    0.03696954	    0.00000000	    0.00000000	    0.20463256		4.0000
      0.12246810	    1.99560312	    1.75041015	    0.03738096	    0.00000000	    0.00000000	    0.21660577		4.0000
      0.12447577	    1.99551209	    1.73796975	    0.03771371	    0.00000000	    0.00000000	    0.22880445		4.0000
      0.12648344	    1.99542521	    1.72519241	    0.03786384	    0.00000000	    0.00000000	    0.24151853		4.0000
      0.12849112	    1.99534322	    1.71230395	    0.03791911	    0.00000000	    0.00000000	    0.25443371		4.0000
      0.13049879	    1.99526521	    1.69910915	    0.03778921	    0.00000000	    0.00000000	    0.26783642		4.0000
      0.13250647	    1.99519302	    1.68584695	    0.03755031	    0.00000000	    0.00000000	    0.28140972		4.0000
      0.13451414	    1.99512461	    1.67231313	    0.03713142	    0.00000000	    0.00000000	    0.29543083		4.0000
      0.13652181	    1.99506293	    1.65875849	    0.03659277	    0.00000000	    0.00000000	    0.30958580		4.0000
      0.13852949	    1.99500486	    1.64497144	    0.03588723	    0.00000000	    0.00000000	    0.32413646		4.0000
      0.14053716	    1.99495439	    1.63121154	    0.03505592	    0.00000000	    0.00000000	    0.33877814		4.0000
      0.14254483	    1.99490734	    1.61726336	    0.03407843	    0.00000000	    0.00000000	    0.35375086		4.0000
      0.14455251	    1.99486876	    1.60339014	    0.03297525	    0.00000000	    0.00000000	    0.36876584		4.0000
      0.14656018	    1.99483338	    1.58937808	    0.03175340	    0.00000000	    0.00000000	    0.38403514		4.0000
      0.14856786	    1.99480734	    1.57548710	    0.03041313	    0.00000000	    0.00000000	    0.39929242		4.0000
      0.15057553	    1.99478426	    1.56151227	    0.02898723	    0.00000000	    0.00000000	    0.41471623		4.0000
      0.15258320	    1.99477140	    1.54770165	    0.02745815	    0.00000000	    0.00000000	    0.43006879		4.0000
      0.15459088	    1.99476121	    1.53386779	    0.02588041	    0.00000000	    0.00000000	    0.44549059		4.0000
      0.15659855	    1.99476214	    1.52023720	    0.02422286	    0.00000000	    0.00000000	    0.46077780		4.0000
      0.15860622	    1.99476539	    1.50664940	    0.02255574	    0.00000000	    0.00000000	    0.47602947		4.0000
      0.16061390	    1.99478071	    1.49329921	    0.02083982	    0.00000000	    0.00000000	    0.49108025		4.0000
      0.16262157	    1.99479791	    1.48006272	    0.01915371	    0.00000000	    0.00000000	    0.50598565		4.0000
      0.16462925	    1.99482814	    1.46709330	    0.01745616	    0.00000000	    0.00000000	    0.52062240		4.0000
      0.16663692	    1.99485978	    1.45431244	    0.01582633	    0.00000000	    0.00000000	    0.53500145		4.0000
      0.16864459	    1.99490537	    1.44182346	    0.01422667	    0.00000000	    0.00000000	    0.54904449		4.0000
      0.17065227	    1.99495188	    1.42960072	    0.01272970	    0.00000000	    0.00000000	    0.56271769		4.0000
      0.17265994	    1.99501318	    1.41769062	    0.01130597	    0.00000000	    0.00000000	    0.57599022		4.0000
      0.17466761	    1.99507493	    1.40612584	    0.01001576	    0.00000000	    0.00000000	    0.58878347		4.0000
      0.17667529	    1.99515216	    1.39489131	    0.00883998	    0.00000000	    0.00000000	    0.60111655		4.0000
      0.17868296	    1.99522939	    1.38408105	    0.00782357	    0.00000000	    0.00000000	    0.61286598		4.0000
      0.18069063	    1.99532258	    1.37361649	    0.00695740	    0.00000000	    0.00000000	    0.62410352		4.0000
      0.18269831	    1.99541539	    1.36365349	    0.00627085	    0.00000000	    0.00000000	    0.63466027		4.0000
      0.18470598	    1.99552437	    1.35405040	    0.00576162	    0.00000000	    0.00000000	    0.64466361		4.0000
      0.18671366	    1.99563262	    1.34502305	    0.00544621	    0.00000000	    0.00000000	    0.65389811		4.0000
      0.18872133	    1.99575696	    1.33636934	    0.00532368	    0.00000000	    0.00000000	    0.66255002		4.0000
